Name	HeroID	SkillID	SkillSlot	SkillType	SkillFuncType	StopDeath	ResLevel	AwakenType	SkillLevel	SkillCD	IsAwakeSkill	IsCharge	ChargeBuffID	TimeBuffID	TargetCamp	OperationType	SkillAIType
月老_技能1_等级6_共鸣1	63	115	1	主动技	单体		1	0	6	0					敌方	选择单体	伤害效果
月老_技能1_等级7_共鸣1	63	116	1	主动技	单体		1	0	7	0					敌方	选择单体	伤害效果
月老_技能1_等级8_共鸣1	63	117	1	主动技	单体		1	0	8	0					敌方	选择单体	伤害效果
月老_技能1_等级9_共鸣1	63	118	1	主动技	单体		1	0	9	0					敌方	选择单体	伤害效果
月老_技能2_等级1	63	20	2	被动技			0	0	1	2	TRUE						
月老_技能2_等级1_觉醒	63	3020	2	被动技			0	3	1	2	TRUE						
月老_技能3_等级1	63	30	3	主动技			0	0	1	6					友方	直接释放	效果
月老_技能3_等级2	63	31	3	主动技			0	0	2	5					友方	直接释放	效果
月老_技能3_等级3	63	32	3	主动技			0	0	3	4					友方	直接释放	效果
月老_技能10_等级1	63	100	10	子技能			0	0	1	0					友方	直接释放	效果
月老_技能10_等级1_觉醒	63	3100	10	子技能			0	3	1	0					友方	直接释放	效果
阿波罗_技能1_等级1	64	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级2	64	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级3	64	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级4	64	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
阿波罗_技能2_等级1	64	20	2	主动技	群攻		0	0	1	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级2	64	21	2	主动技	群攻		0	0	2	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级3	64	22	2	主动技	群攻		0	0	3	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级4	64	23	2	主动技	群攻		0	0	4	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级5	64	24	2	主动技	群攻		0	0	5	3	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级1_觉醒	64	3020	2	主动技	群攻		0	3	1	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级2_觉醒	64	3021	2	主动技	群攻		0	3	2	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级3_觉醒	64	3022	2	主动技	群攻		0	3	3	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级4_觉醒	64	3023	2	主动技	群攻		0	3	4	4	TRUE				敌方	直接释放	伤害效果
阿波罗_技能2_等级5_觉醒	64	3024	2	主动技	群攻		0	3	5	3	TRUE				敌方	直接释放	伤害效果
阿波罗_技能3_等级1	64	30	3	主动技	群攻		0	0	1	6					敌方	直接释放	伤害效果
阿波罗_技能3_等级2	64	31	3	主动技	群攻		0	0	2	6					敌方	直接释放	伤害效果
阿波罗_技能3_等级3	64	32	3	主动技	群攻		0	0	3	6					敌方	直接释放	伤害效果
阿波罗_技能3_等级4	64	33	3	主动技	群攻		0	0	4	5					敌方	直接释放	伤害效果
阿波罗_技能3_等级5	64	34	3	主动技	群攻		0	0	5	5					敌方	直接释放	伤害效果
阿波罗_技能3_等级6	64	35	3	主动技	群攻		0	0	6	4					敌方	直接释放	伤害效果
阿波罗_技能1_等级1_共鸣1	64	110	1	主动技	单体		1	0	1	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级2_共鸣1	64	111	1	主动技	单体		1	0	2	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级3_共鸣1	64	112	1	主动技	单体		1	0	3	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级4_共鸣1	64	113	1	主动技	单体		1	0	4	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级1_共鸣2	64	210	1	主动技	单体		2	0	1	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级2_共鸣2	64	211	1	主动技	单体		2	0	2	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级3_共鸣2	64	212	1	主动技	单体		2	0	3	0					敌方	选择单体	伤害效果
阿波罗_技能1_等级4_共鸣2	64	213	1	主动技	单体		2	0	4	0					敌方	选择单体	伤害效果
阿波罗_技能3_等级1_共鸣6	64	630	3	主动技	群攻		6	0	1	6					敌方	直接释放	伤害效果
阿波罗_技能3_等级2_共鸣6	64	631	3	主动技	群攻		6	0	2	6					敌方	直接释放	伤害效果
阿波罗_技能3_等级3_共鸣6	64	632	3	主动技	群攻		6	0	3	6					敌方	直接释放	伤害效果
阿波罗_技能3_等级4_共鸣6	64	633	3	主动技	群攻		6	0	4	5					敌方	直接释放	伤害效果
阿波罗_技能3_等级5_共鸣6	64	634	3	主动技	群攻		6	0	5	5					敌方	直接释放	伤害效果
阿波罗_技能3_等级6_共鸣6	64	635	3	主动技	群攻		6	0	6	4					敌方	直接释放	伤害效果
葛德_技能1_等级1	65	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
葛德_技能1_等级2	65	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
葛德_技能1_等级3	65	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
葛德_技能1_等级4	65	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
葛德_技能1_等级5	65	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
葛德_技能2_等级1	65	20	2	主动技	群攻		0	0	1	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级2	65	21	2	主动技	群攻		0	0	2	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级3	65	22	2	主动技	群攻		0	0	3	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级4	65	23	2	主动技	群攻		0	0	4	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级5	65	24	2	主动技	群攻		0	0	5	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级1_觉醒	65	3020	2	主动技	群攻		0	3	1	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级2_觉醒	65	3021	2	主动技	群攻		0	3	2	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级3_觉醒	65	3022	2	主动技	群攻		0	3	3	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级4_觉醒	65	3023	2	主动技	群攻		0	3	4	3	TRUE				敌方	直接释放	伤害效果
葛德_技能2_等级5_觉醒	65	3024	2	主动技	群攻		0	3	5	3	TRUE				敌方	直接释放	伤害效果
葛德_技能3_等级1	65	30	3	主动技	单体		0	0	1	5					敌方	选择单体	伤害效果
葛德_技能3_等级2	65	31	3	主动技	单体		0	0	2	5					敌方	选择单体	伤害效果
葛德_技能3_等级3	65	32	3	主动技	单体		0	0	3	5					敌方	选择单体	伤害效果
葛德_技能3_等级4	65	33	3	主动技	单体		0	0	4	5					敌方	选择单体	伤害效果
葛德_技能3_等级5	65	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
葛德_技能3_等级1_共鸣1	65	130	3	主动技	单体		1	0	1	5					敌方	选择单体	伤害效果
葛德_技能3_等级2_共鸣1	65	131	3	主动技	单体		1	0	2	5					敌方	选择单体	伤害效果
葛德_技能3_等级3_共鸣1	65	132	3	主动技	单体		1	0	3	5					敌方	选择单体	伤害效果
葛德_技能3_等级4_共鸣1	65	133	3	主动技	单体		1	0	4	5					敌方	选择单体	伤害效果
葛德_技能3_等级5_共鸣1	65	134	3	主动技	单体		1	0	5	4					敌方	选择单体	伤害效果
白蛇_技能1_等级1	66	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
白蛇_技能1_等级2	66	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
白蛇_技能1_等级3	66	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
白蛇_技能1_等级4	66	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
白蛇_技能1_等级5	66	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
白蛇_技能1_等级6	66	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害效果
白蛇_技能1_等级7	66	16	1	主动技	单体		0	0	7	0					敌方	选择单体	伤害效果
白蛇_技能2_等级1	66	20	2	被动技			0	0	1	0	TRUE						
白蛇_技能2_等级1_觉醒	66	3020	2	被动技			0	3	1	0	TRUE						
白蛇_技能3_等级1	66	30	3	主动技	群攻		0	0	1	5					敌方	直接释放	伤害效果
白蛇_技能3_等级2	66	31	3	主动技	群攻		0	0	2	5					敌方	直接释放	伤害效果
白蛇_技能3_等级3	66	32	3	主动技	群攻		0	0	3	5					敌方	直接释放	伤害效果
白蛇_技能3_等级4	66	33	3	主动技	群攻		0	0	4	5					敌方	直接释放	伤害效果
白蛇_技能3_等级5	66	34	3	主动技	群攻		0	0	5	5					敌方	直接释放	伤害效果
白蛇_技能3_等级6	66	35	3	主动技	群攻		0	0	6	4					敌方	直接释放	伤害效果
白蛇_技能3_等级1_共鸣1	66	130	3	主动技	群攻		1	0	1	5					敌方	直接释放	伤害效果
白蛇_技能3_等级2_共鸣1	66	131	3	主动技	群攻		1	0	2	5					敌方	直接释放	伤害效果
白蛇_技能3_等级3_共鸣1	66	132	3	主动技	群攻		1	0	3	5					敌方	直接释放	伤害效果
白蛇_技能3_等级4_共鸣1	66	133	3	主动技	群攻		1	0	4	5					敌方	直接释放	伤害效果
白蛇_技能3_等级5_共鸣1	66	134	3	主动技	群攻		1	0	5	5					敌方	直接释放	伤害效果
白蛇_技能3_等级6_共鸣1	66	135	3	主动技	群攻		1	0	6	4					敌方	直接释放	伤害效果
白蛇_技能10_等级1	66	100	10	子技能			0	0	1	0					友方	直接释放	效果
白蛇_技能10_等级1_觉醒	66	3100	10	子技能			0	3	1	0					友方	直接释放	效果
喀戎_技能1_等级1	67	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
喀戎_技能1_等级2	67	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
喀戎_技能1_等级3	67	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
喀戎_技能1_等级4	67	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
喀戎_技能1_等级5	67	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
喀戎_技能2_等级1	67	20	2	主动技			0	0	1	4					友方	直接释放	护盾
喀戎_技能2_等级2	67	21	2	主动技			0	0	2	4					友方	直接释放	护盾
喀戎_技能2_等级3	67	22	2	主动技			0	0	3	4					友方	直接释放	护盾
喀戎_技能2_等级4	67	23	2	主动技			0	0	4	4					友方	直接释放	护盾
喀戎_技能2_等级5	67	24	2	主动技			0	0	5	3					友方	直接释放	护盾
喀戎_技能2_等级1_共鸣1	67	120	2	主动技			1	0	1	4					友方	直接释放	护盾
喀戎_技能2_等级2_共鸣1	67	121	2	主动技			1	0	2	4					友方	直接释放	护盾
喀戎_技能2_等级3_共鸣1	67	122	2	主动技			1	0	3	4					友方	直接释放	护盾
喀戎_技能2_等级4_共鸣1	67	123	2	主动技			1	0	4	4					友方	直接释放	护盾
喀戎_技能2_等级5_共鸣1	67	124	2	主动技			1	0	5	3					友方	直接释放	护盾
喀戎_技能2_等级1_共鸣6	67	620	2	主动技			6	0	1	4					友方	直接释放	护盾
喀戎_技能2_等级2_共鸣6	67	621	2	主动技			6	0	2	4					友方	直接释放	护盾
喀戎_技能2_等级3_共鸣6	67	622	2	主动技			6	0	3	4					友方	直接释放	护盾
喀戎_技能2_等级4_共鸣6	67	623	2	主动技			6	0	4	4					友方	直接释放	护盾
喀戎_技能2_等级5_共鸣6	67	624	2	主动技			6	0	5	3					友方	直接释放	护盾
喀戎_技能3_等级1	67	30	3	主动技	群攻		0	0	1	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级2	67	31	3	主动技	群攻		0	0	2	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级3	67	32	3	主动技	群攻		0	0	3	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级4	67	33	3	主动技	群攻		0	0	4	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级5	67	34	3	主动技	群攻		0	0	5	4	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级1_觉醒	67	3030	3	主动技	群攻		0	3	1	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级2_觉醒	67	3031	3	主动技	群攻		0	3	2	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级3_觉醒	67	3032	3	主动技	群攻		0	3	3	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级4_觉醒	67	3033	3	主动技	群攻		0	3	4	5	TRUE				敌方	直接释放	伤害效果
喀戎_技能3_等级5_觉醒	67	3034	3	主动技	群攻		0	3	5	4	TRUE				敌方	直接释放	伤害效果
古尔薇格_技能1_等级1	68	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害
古尔薇格_技能1_等级2	68	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害
古尔薇格_技能1_等级3	68	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害
古尔薇格_技能1_等级4	68	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害
古尔薇格_技能1_等级5	68	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害
古尔薇格_技能1_等级6	68	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害
古尔薇格_技能1_等级7	68	16	1	主动技	单体		0	0	7	0					敌方	选择单体	伤害
古尔薇格_技能1_等级8	68	17	1	主动技	单体		0	0	8	0					敌方	选择单体	伤害
古尔薇格_技能1_等级9	68	18	1	主动技	单体		0	0	9	0					敌方	选择单体	伤害
古尔薇格_技能2_等级1	68	20	2	被动技			0	0	1	0					友方		
古尔薇格_技能3_等级1	68	30	3	主动技			0	0	1	7	TRUE				友方	直接释放	效果
古尔薇格_技能3_等级2	68	31	3	主动技			0	0	2	6	TRUE				友方	直接释放	效果
古尔薇格_技能3_等级3	68	32	3	主动技			0	0	3	5	TRUE				友方	直接释放	效果
古尔薇格_技能3_等级1_觉醒	68	3030	3	主动技			0	3	1	7	TRUE				友方	直接释放	效果
古尔薇格_技能3_等级2_觉醒	68	3031	3	主动技			0	3	2	6	TRUE				友方	直接释放	效果
古尔薇格_技能3_等级3_觉醒	68	3032	3	主动技			0	3	3	5	TRUE				友方	直接释放	效果
古尔薇格_技能1_等级1_共鸣1	68	110	1	主动技	单体		1	0	1	0					敌方	选择单体	伤害
古尔薇格_技能1_等级2_共鸣1	68	111	1	主动技	单体		1	0	2	0					敌方	选择单体	伤害
古尔薇格_技能1_等级3_共鸣1	68	112	1	主动技	单体		1	0	3	0					敌方	选择单体	伤害
古尔薇格_技能1_等级4_共鸣1	68	113	1	主动技	单体		1	0	4	0					敌方	选择单体	伤害
古尔薇格_技能1_等级5_共鸣1	68	114	1	主动技	单体		1	0	5	0					敌方	选择单体	伤害
古尔薇格_技能1_等级6_共鸣1	68	115	1	主动技	单体		1	0	6	0					敌方	选择单体	伤害
古尔薇格_技能1_等级7_共鸣1	68	116	1	主动技	单体		1	0	7	0					敌方	选择单体	伤害
古尔薇格_技能1_等级8_共鸣1	68	117	1	主动技	单体		1	0	8	0					敌方	选择单体	伤害
古尔薇格_技能1_等级9_共鸣1	68	118	1	主动技	单体		1	0	9	0					敌方	选择单体	伤害
古尔薇格_技能1_等级1_共鸣6	68	610	1	主动技	单体		6	0	1	0					敌方	选择单体	伤害
古尔薇格_技能1_等级2_共鸣6	68	611	1	主动技	单体		6	0	2	0					敌方	选择单体	伤害
古尔薇格_技能1_等级3_共鸣6	68	612	1	主动技	单体		6	0	3	0					敌方	选择单体	伤害
古尔薇格_技能1_等级4_共鸣6	68	613	1	主动技	单体		6	0	4	0					敌方	选择单体	伤害
古尔薇格_技能1_等级5_共鸣6	68	614	1	主动技	单体		6	0	5	0					敌方	选择单体	伤害
古尔薇格_技能1_等级6_共鸣6	68	615	1	主动技	单体		6	0	6	0					敌方	选择单体	伤害
古尔薇格_技能1_等级7_共鸣6	68	616	1	主动技	单体		6	0	7	0					敌方	选择单体	伤害
古尔薇格_技能1_等级8_共鸣6	68	617	1	主动技	单体		6	0	8	0					敌方	选择单体	伤害
古尔薇格_技能1_等级9_共鸣6	68	618	1	主动技	单体		6	0	9	0					敌方	选择单体	伤害
老海姆达尔_技能1_等级1	69	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
老海姆达尔_技能1_等级2	69	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
老海姆达尔_技能1_等级3	69	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
老海姆达尔_技能1_等级4	69	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
老海姆达尔_技能1_等级5	69	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
老海姆达尔_技能2_等级1	69	20	2	主动技	群攻		0	0	1	4					敌方	直接释放	伤害效果
老海姆达尔_技能2_等级2	69	21	2	主动技	群攻		0	0	2	4					敌方	直接释放	伤害效果
老海姆达尔_技能2_等级3	69	22	2	主动技	群攻		0	0	3	4					敌方	直接释放	伤害效果
老海姆达尔_技能2_等级4	69	23	2	主动技	群攻		0	0	4	4					敌方	直接释放	伤害效果
老海姆达尔_技能2_等级5	69	24	2	主动技	群攻		0	0	5	3					敌方	直接释放	伤害效果
老海姆达尔_技能3_等级1	69	30	3	主动技	群攻		0	0	1	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级2	69	31	3	主动技	群攻		0	0	2	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级3	69	32	3	主动技	群攻		0	0	3	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级4	69	33	3	主动技	群攻		0	0	4	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级5	69	34	3	主动技	群攻		0	0	5	4	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级1_觉醒	69	3030	3	主动技	群攻		0	3	1	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级2_觉醒	69	3031	3	主动技	群攻		0	3	2	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级3_觉醒	69	3032	3	主动技	群攻		0	3	3	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级4_觉醒	69	3033	3	主动技	群攻		0	3	4	5	TRUE				敌方	直接释放	伤害效果
老海姆达尔_技能3_等级5_觉醒	69	3034	3	主动技	群攻		0	3	5	4	TRUE				敌方	直接释放	伤害效果
女娲_技能1_等级1	70	10	1	主动技	群攻		0	0	1	0					敌方	选择单体	伤害效果
女娲_技能1_等级2	70	11	1	主动技	群攻		0	0	2	0					敌方	选择单体	伤害效果
女娲_技能1_等级3	70	12	1	主动技	群攻		0	0	3	0					敌方	选择单体	伤害效果
女娲_技能1_等级4	70	13	1	主动技	群攻		0	0	4	0					敌方	选择单体	伤害效果
女娲_技能1_等级5	70	14	1	主动技	群攻		0	0	5	0					敌方	选择单体	伤害效果
女娲_技能1_等级1_共鸣2	70	210	1	主动技	群攻		2	0	1	0					敌方	选择单体	伤害效果
女娲_技能1_等级2_共鸣2	70	211	1	主动技	群攻		2	0	2	0					敌方	选择单体	伤害效果
女娲_技能1_等级3_共鸣2	70	212	1	主动技	群攻		2	0	3	0					敌方	选择单体	伤害效果
女娲_技能1_等级4_共鸣2	70	213	1	主动技	群攻		2	0	4	0					敌方	选择单体	伤害效果
女娲_技能1_等级5_共鸣2	70	214	1	主动技	群攻		2	0	5	0					敌方	选择单体	伤害效果
女娲_技能1_等级1_共鸣6	70	610	1	主动技	群攻		6	0	1	0					敌方	选择单体	伤害效果
女娲_技能1_等级2_共鸣6	70	611	1	主动技	群攻		6	0	2	0					敌方	选择单体	伤害效果
女娲_技能1_等级3_共鸣6	70	612	1	主动技	群攻		6	0	3	0					敌方	选择单体	伤害效果
女娲_技能1_等级4_共鸣6	70	613	1	主动技	群攻		6	0	4	0					敌方	选择单体	伤害效果
女娲_技能1_等级5_共鸣6	70	614	1	主动技	群攻		6	0	5	0					敌方	选择单体	伤害效果
女娲_技能2_等级1	70	20	2	主动技			0	0	1	5					友方	选择单体	拉条
女娲_技能2_等级2	70	21	2	主动技			0	0	2	5					友方	选择单体	拉条
女娲_技能2_等级3	70	22	2	主动技			0	0	3	5					友方	选择单体	拉条
女娲_技能2_等级4	70	23	2	主动技			0	0	4	5					友方	选择单体	拉条
女娲_技能2_等级5	70	24	2	主动技			0	0	5	4					友方	选择单体	拉条
女娲_技能2_等级1_共鸣6	70	620	2	主动技			6	0	1	5					友方	选择单体	拉条
女娲_技能2_等级2_共鸣6	70	621	2	主动技			6	0	2	5					友方	选择单体	拉条
